DealId,Deal_No,Presentation_Receipt_Id,Presentation_Date,Presenation_Amount,Repay_Mode,Clearing_Status,Bouncing_Reason,Cancellation_reason
100917549,032182,203597,2016-05-18 00:00:00,3800.0000,NACH,Cleared,,
100919990,032226,203599,2016-05-18 00:00:00,2554.0000,NACH,Cleared,,
100919794,032222,203601,2016-05-18 00:00:00,3160.0000,NACH,Cleared,,
100919660,032219,203606,2016-05-18 00:00:00,2322.0000,NACH,Cleared,,
100919704,032220,203607,2016-05-18 00:00:00,2488.0000,NACH,Cleared,,
100899546,031807,203932,2016-05-18 00:00:00,2160.0000,ECS,Cleared,,
100907245,031968,203945,2016-05-18 00:00:00,4101.0000,ECS,Cleared,,
100911989,032064,203953,2016-05-18 00:00:00,2485.0000,ECS,Cleared,,
100917390,032179,203969,2016-05-18 00:00:00,3420.0000,ECS,Bounced,INSUFFICIENT BALANCE,
100991409,032273,204310,2016-05-20 00:00:00,2321.0000,PDC,Cleared,,
100902690,031871,206124,2016-05-23 00:00:00,1654.0000,PDC,Cleared,,
100905456,031930,206134,2016-05-23 00:00:00,2294.0000,PDC,Cleared,,
100909317,032010,206157,2016-05-23 00:00:00,2992.0000,PDC,Cleared,,
100913249,032092,206179,2016-05-23 00:00:00,3895.0000,PDC,Cleared,,
100914429,032118,206184,2016-05-23 00:00:00,3093.0000,PDC,Cleared,,
100914522,032121,206185,2016-05-23 00:00:00,2507.0000,PDC,Cleared,,
100914581,032122,206186,2016-05-23 00:00:00,2070.0000,PDC,Cleared,,
100915080,032131,206193,2016-05-23 00:00:00,2400.0000,PDC,Cleared,,
100916008,032151,206196,2016-05-23 00:00:00,2240.0000,PDC,Cleared,,
100916808,032166,206202,2016-05-23 00:00:00,2294.0000,PDC,Cleared,,
100918574,032207,206210,2016-05-23 00:00:00,1867.0000,PDC,Cleared,,
100920158,032229,206218,2016-05-23 00:00:00,4275.0000,PDC,Cleared,,
100990006,032248,206224,2016-05-23 00:00:00,2560.0000,PDC,Cleared,,
100906402,031950,206251,2016-05-23 00:00:00,2134.0000,PDC,Cleared,,
100900517,031831,206268,2016-05-23 00:00:00,1665.0000,PDC,Cleared,,
100904308,031906,206548,2016-05-23 00:00:00,4379.0000,ECS,Bounced,INSUFFICIENT BALANCE,
100908264,031992,206552,2016-05-23 00:00:00,2187.0000,ECS,Cleared,,
100916258,032155,206567,2016-05-23 00:00:00,1933.0000,ECS,Cleared,,
100912451,032075,207441,2016-05-23 00:00:00,1988.0000,NACH,Cleared,,
100915417,032138,207485,2016-05-23 00:00:00,2240.0000,NACH,Cleared,,
100919535,032217,207493,2016-05-23 00:00:00,2134.0000,NACH,Cleared,,
100916682,032163,207494,2016-05-23 00:00:00,2880.0000,NACH,Bounced,FUNDS INSUFFICIENT,
100915740,032145,207495,2016-05-23 00:00:00,2134.0000,NACH,Cleared,,
100919939,032225,207501,2016-05-23 00:00:00,2160.0000,NACH,Cleared,,
100913202,032091,207504,2016-05-23 00:00:00,2160.0000,NACH,Cleared,,
100917337,032178,207508,2016-05-23 00:00:00,3669.0000,NACH,Cleared,,
100920848,032242,210201,2016-06-05 00:00:00,2689.0000,PDC,Bounced,FUNDS INSUFFICIENT,
100990194,032252,210202,2016-06-05 00:00:00,2017.0000,PDC,Bounced,CONTACT DRAWER/DRAWEE PRESENT AGAIN,
100991196,032269,210203,2016-06-05 00:00:00,4034.0000,PDC,Bounced,FUNDS INSUFFICIENT,
100993096,032303,210204,2016-06-05 00:00:00,3227.0000,PDC,Cleared,,
100993166,032304,210205,2016-06-05 00:00:00,1814.0000,PDC,Bounced,FUNDS INSUFFICIENT,
100993291,032307,210206,2016-06-05 00:00:00,2989.0000,PDC,Cleared,,
100993332,032308,210207,2016-06-05 00:00:00,3227.0000,PDC,Cleared,,
100994068,032324,210208,2016-06-05 00:00:00,2565.0000,PDC,Cleared,,
100994654,032336,210209,2016-06-05 00:00:00,2070.0000,PDC,Bounced,FUNDS INSUFFICIENT,
100994703,032337,210210,2016-06-05 00:00:00,3325.0000,PDC,Cleared,,
100994955,032340,210211,2016-06-05 00:00:00,2134.0000,PDC,Cleared,,
100995021,032341,210212,2016-06-05 00:00:00,1867.0000,PDC,Cleared,,
100995127,032343,210213,2016-06-05 00:00:00,3895.0000,PDC,Cleared,,
100995166,032344,210214,2016-06-05 00:00:00,2614.0000,PDC,Cleared,,
100995703,032353,210216,2016-06-05 00:00:00,3800.0000,PDC,Cleared,,
100995777,032355,210217,2016-06-05 00:00:00,4180.0000,PDC,Cleared,,
100995796,032356,210218,2016-06-05 00:00:00,2893.0000,PDC,Cleared,,
100995807,032357,210219,2016-06-05 00:00:00,3040.0000,PDC,Cleared,,
100995817,032358,210220,2016-06-05 00:00:00,1980.0000,PDC,Bounced,FUNDS INSUFFICIENT,
100995820,032359,210221,2016-06-05 00:00:00,4034.0000,PDC,Cleared,,
100996074,032362,210222,2016-06-05 00:00:00,2354.0000,PDC,Bounced,CONTACT DRAWER/DRAWEE PRESENT AGAIN,
100996142,032363,210223,2016-06-05 00:00:00,2017.0000,PDC,Cleared,,
100996263,032365,210224,2016-06-05 00:00:00,2100.0000,PDC,Bounced,FUNDS INSUFFICIENT,
100996820,032376,210225,2016-06-05 00:00:00,2080.0000,PDC,Cleared,,
100996863,032377,210226,2016-06-05 00:00:00,2069.0000,PDC,Cleared,,
100996071,032361,210227,2016-06-05 00:00:00,2560.0000,PDC,Cleared,,
100996968,032378,210228,2016-06-05 00:00:00,1736.0000,PDC,Cleared,,
100997143,032381,210229,2016-06-05 00:00:00,2689.0000,PDC,Cleared,,
100997309,032385,210230,2016-06-05 00:00:00,2347.0000,PDC,Bounced,FUNDS INSUFFICIENT,
100997464,032388,210231,2016-06-05 00:00:00,2188.0000,PDC,Cleared,,
100997582,032391,210232,2016-06-05 00:00:00,2556.0000,PDC,Cleared,,
100997833,032397,210233,2016-06-05 00:00:00,2080.0000,PDC,Cleared,,
100997927,032399,210234,2016-06-05 00:00:00,2240.0000,PDC,Cleared,,
100998016,032401,210235,2016-06-05 00:00:00,3990.0000,PDC,Cleared,,
100998048,032402,210236,2016-06-05 00:00:00,2240.0000,PDC,Cleared,,
100998154,032404,210237,2016-06-05 00:00:00,2025.0000,PDC,Cleared,,
100998605,032414,210238,2016-06-05 00:00:00,2240.0000,PDC,Cleared,,
100998659,032415,210239,2016-06-05 00:00:00,2280.0000,PDC,Cleared,,
100998777,032418,210240,2016-06-05 00:00:00,2468.0000,PDC,Cleared,,
100999203,032427,210241,2016-06-05 00:00:00,2160.0000,PDC,Cleared,,
100999292,032429,210242,2016-06-05 00:00:00,2205.0000,PDC,Cleared,,
100999526,032435,210243,2016-06-05 00:00:00,2453.0000,PDC,Bounced,EFFECTS NOT CLEARED PRESENT AGAIN,
101000252,032451,210244,2016-06-05 00:00:00,2363.0000,PDC,Bounced,INSUFFICIENT FUNDS,
101000341,032453,210245,2016-06-05 00:00:00,3093.0000,PDC,Cleared,,
101000456,032455,210246,2016-06-05 00:00:00,1707.0000,PDC,Cleared,,
101000547,032456,210247,2016-06-05 00:00:00,2134.0000,PDC,Cleared,,
101000598,032457,210248,2016-06-05 00:00:00,3800.0000,PDC,Cleared,,
101000629,032458,210249,2016-06-05 00:00:00,2720.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101000678,032459,210250,2016-06-05 00:00:00,2827.0000,PDC,Bounced,EFFECTS NOT CLEARED PRESENT AGAIN,
101000719,032460,210251,2016-06-05 00:00:00,2151.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101000782,032461,210252,2016-06-05 00:00:00,3267.0000,PDC,Cleared,,
101000856,032462,210253,2016-06-05 00:00:00,2433.0000,PDC,Bounced,FUNDS INSUFFICIENT,
100998819,032419,210254,2016-06-05 00:00:00,2324.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101001056,032466,210255,2016-06-05 00:00:00,3829.0000,PDC,Cleared,,
101001248,032471,210256,2016-06-05 00:00:00,2100.0000,PDC,Cleared,,
101001295,032472,210257,2016-06-05 00:00:00,2187.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101001335,032473,210258,2016-06-05 00:00:00,3227.0000,PDC,Cleared,,
101001374,032474,210259,2016-06-05 00:00:00,2076.0000,PDC,Cleared,,
101001422,032475,210260,2016-06-05 00:00:00,2958.0000,PDC,Cleared,,
101001475,032476,210261,2016-06-05 00:00:00,4560.0000,PDC,Cleared,,
101001515,032477,210262,2016-06-05 00:00:00,2027.0000,PDC,Cleared,,
101001608,032479,210263,2016-06-05 00:00:00,2134.0000,PDC,Cleared,,
101001666,032480,210264,2016-06-05 00:00:00,4000.0000,PDC,Cleared,,
101001707,032481,210265,2016-06-05 00:00:00,1970.0000,PDC,Cleared,,
101001761,032482,210266,2016-06-05 00:00:00,2347.0000,PDC,Cleared,,
100920554,032236,210267,2016-06-05 00:00:00,2164.0000,PDC,Cleared,,
101001827,032483,210268,2016-06-05 00:00:00,2153.0000,PDC,Cleared,,
101001870,032484,210269,2016-06-05 00:00:00,1985.0000,PDC,Cleared,,
101001918,032485,210270,2016-06-05 00:00:00,3610.0000,PDC,Cleared,,
101001945,032486,210271,2016-06-05 00:00:00,3515.0000,PDC,Cleared,,
101002015,032488,210272,2016-06-05 00:00:00,2716.0000,PDC,Cleared,,
101002061,032489,210273,2016-06-05 00:00:00,4212.0000,PDC,Cleared,,
101002095,032490,210274,2016-06-05 00:00:00,3088.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101002138,032491,210275,2016-06-05 00:00:00,2934.0000,PDC,Cleared,,
101002181,032492,210276,2016-06-05 00:00:00,3467.0000,PDC,Bounced,INSUFFICIENT FUNDS,
101002223,032493,210277,2016-06-05 00:00:00,2520.0000,PDC,Cleared,,
101002274,032494,210278,2016-06-05 00:00:00,2347.0000,PDC,Cleared,,
101002310,032495,210279,2016-06-05 00:00:00,2310.0000,PDC,Cleared,,
101002355,032496,210280,2016-06-05 00:00:00,2934.0000,PDC,Cleared,,
101002394,032497,210281,2016-06-05 00:00:00,1988.0000,PDC,Cleared,,
101002442,032498,210282,2016-06-05 00:00:00,2850.0000,PDC,Cleared,,
101002471,032499,210283,2016-06-05 00:00:00,2100.0000,PDC,Cleared,,
101002510,032500,210284,2016-06-05 00:00:00,2451.0000,PDC,Cleared,,
101002538,032501,210285,2016-06-05 00:00:00,2468.0000,PDC,Cleared,,
101002931,032509,210286,2016-06-05 00:00:00,2187.0000,PDC,Cleared,,
101002971,032510,210287,2016-06-05 00:00:00,2310.0000,PDC,Cleared,,
101003029,032511,210288,2016-06-05 00:00:00,2515.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101003067,032512,210289,2016-06-05 00:00:00,2865.0000,PDC,Cleared,,
101003259,032515,210290,2016-06-05 00:00:00,2573.0000,PDC,Cleared,,
101003304,032516,210291,2016-06-05 00:00:00,2512.0000,PDC,Bounced,ACCOUNT BLOCKED,
101003345,032517,210292,2016-06-05 00:00:00,2945.0000,PDC,Cleared,,
101003373,032518,210293,2016-06-05 00:00:00,2294.0000,PDC,Cleared,,
101003424,032519,210294,2016-06-05 00:00:00,1814.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101003507,032520,210295,2016-06-05 00:00:00,2363.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101003555,032521,210296,2016-06-05 00:00:00,2347.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101003617,032522,210297,2016-06-05 00:00:00,2017.0000,PDC,Cleared,,
101003667,032523,210298,2016-06-05 00:00:00,1657.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101003773,032525,210299,2016-06-05 00:00:00,1352.0000,PDC,Cleared,,
101003829,032526,210300,2016-06-05 00:00:00,2468.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101003873,032527,210301,2016-06-05 00:00:00,2363.0000,PDC,Cleared,,
101003921,032528,210302,2016-06-05 00:00:00,2819.0000,PDC,Cleared,,
101004038,032529,210303,2016-06-05 00:00:00,2353.0000,PDC,Bounced,CONTACT DRAWER/DRAWEE PRESENT AGAIN,
101004071,032530,210304,2016-06-05 00:00:00,1680.0000,PDC,Cleared,,
101004111,032531,210305,2016-06-05 00:00:00,2945.0000,PDC,Cleared,,
101004147,032532,210306,2016-06-05 00:00:00,2240.0000,PDC,Cleared,,
101004187,032533,210307,2016-06-05 00:00:00,2137.0000,PDC,Cleared,,
101004229,032535,210308,2016-06-05 00:00:00,3025.0000,PDC,Cleared,,
101004262,032536,210309,2016-06-05 00:00:00,2656.0000,PDC,Cleared,,
101004303,032537,210310,2016-06-05 00:00:00,2353.0000,PDC,Cleared,,
101004338,032538,210311,2016-06-05 00:00:00,3515.0000,PDC,Cleared,,
101004372,032539,210312,2016-06-05 00:00:00,2824.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101004411,032540,210313,2016-06-05 00:00:00,1614.0000,PDC,Cleared,,
101004511,032541,210314,2016-06-05 00:00:00,2100.0000,PDC,Cleared,,
101004569,032542,210315,2016-06-05 00:00:00,3413.0000,PDC,Cleared,,
101004609,032543,210316,2016-06-05 00:00:00,2622.0000,PDC,Cleared,,
101004655,032544,210317,2016-06-05 00:00:00,2027.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101004695,032545,210318,2016-06-05 00:00:00,1775.0000,PDC,Cleared,,
101004743,032546,210319,2016-06-05 00:00:00,3429.0000,PDC,Cleared,,
101004777,032547,210320,2016-06-05 00:00:00,2520.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101004816,032548,210321,2016-06-05 00:00:00,1360.0000,PDC,Cleared,,
101004855,032549,210322,2016-06-05 00:00:00,2614.0000,PDC,Cleared,,
101004895,032550,210323,2016-06-05 00:00:00,2560.0000,PDC,Cleared,,
101004937,032551,210324,2016-06-05 00:00:00,5227.0000,PDC,Cleared,,
101004987,032552,210325,2016-06-05 00:00:00,1584.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101005039,032553,210326,2016-06-05 00:00:00,2518.0000,PDC,Cleared,,
101005083,032554,210327,2016-06-05 00:00:00,2172.0000,PDC,Cleared,,
101005123,032555,210328,2016-06-05 00:00:00,2993.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101005165,032556,210329,2016-06-05 00:00:00,2385.0000,PDC,Cleared,,
101005206,032557,210330,2016-06-05 00:00:00,2446.0000,PDC,Cleared,,
101005256,032558,210331,2016-06-05 00:00:00,2850.0000,PDC,Cleared,,
101005284,032559,210332,2016-06-05 00:00:00,2352.0000,PDC,Cleared,,
101005410,032566,210333,2016-06-05 00:00:00,2348.0000,PDC,Cleared,,
101005451,032567,210334,2016-06-05 00:00:00,4180.0000,PDC,Cleared,,
101005488,032568,210335,2016-06-05 00:00:00,1733.0000,PDC,Cleared,,
101005529,032569,210336,2016-06-05 00:00:00,2520.0000,PDC,Cleared,,
101005572,032570,210337,2016-06-05 00:00:00,2253.0000,PDC,Cleared,,
101005619,032571,210338,2016-06-05 00:00:00,2027.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101005664,032572,210339,2016-06-05 00:00:00,2891.0000,PDC,Cleared,,
101005698,032573,210340,2016-06-05 00:00:00,1610.0000,PDC,Cleared,,
101005751,032574,210341,2016-06-05 00:00:00,3312.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101005784,032575,210342,2016-06-05 00:00:00,1578.0000,PDC,Cleared,,
101005830,032576,210343,2016-06-05 00:00:00,2284.0000,PDC,Cleared,,
101005864,032577,210344,2016-06-05 00:00:00,2127.0000,PDC,Cleared,,
101005898,032578,210345,2016-06-05 00:00:00,2353.0000,PDC,Cleared,,
101005971,032579,210346,2016-06-05 00:00:00,2218.0000,PDC,Cleared,,
101006012,032580,210347,2016-06-05 00:00:00,2071.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101006049,032581,210348,2016-06-05 00:00:00,2205.0000,PDC,Cleared,,
101006096,032582,210349,2016-06-05 00:00:00,1656.0000,PDC,Cleared,,
101006149,032583,210350,2016-06-05 00:00:00,2682.0000,PDC,Cleared,,
101006201,032584,210351,2016-06-05 00:00:00,2286.0000,PDC,Cleared,,
101006235,032585,210352,2016-06-05 00:00:00,2463.0000,PDC,Cleared,,
101006277,032586,210353,2016-06-05 00:00:00,3093.0000,PDC,Cleared,,
101006316,032587,210354,2016-06-05 00:00:00,5016.0000,PDC,Cleared,,
101006360,032588,210355,2016-06-05 00:00:00,2219.0000,PDC,Cleared,,
101006400,032589,210356,2016-06-05 00:00:00,1766.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101006447,032590,210357,2016-06-05 00:00:00,2580.0000,PDC,Cleared,,
101006490,032591,210358,2016-06-05 00:00:00,1748.0000,PDC,Bounced,OTHER REASONS,
101006538,032592,210359,2016-06-05 00:00:00,2027.0000,PDC,Cleared,,
101006580,032593,210360,2016-06-05 00:00:00,2887.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101006632,032594,210361,2016-06-05 00:00:00,2152.0000,PDC,Cleared,,
101006769,032595,210362,2016-06-05 00:00:00,1732.0000,PDC,Cleared,,
101006817,032596,210363,2016-06-05 00:00:00,4560.0000,PDC,Cleared,,
101006846,032597,210364,2016-06-05 00:00:00,2134.0000,PDC,Cleared,,
101006890,032598,210365,2016-06-05 00:00:00,2790.0000,PDC,Cleared,,
101006924,032599,210366,2016-06-05 00:00:00,5586.0000,PDC,Bounced,OTHER REASONS,
101006952,032600,210367,2016-06-05 00:00:00,2669.0000,PDC,Cleared,,
101006992,032601,210368,2016-06-05 00:00:00,2622.0000,PDC,Cleared,,
101007039,032602,210369,2016-06-05 00:00:00,2565.0000,PDC,Cancelled,,CANCELLED
101007068,032603,210370,2016-06-05 00:00:00,2258.0000,PDC,Cleared,,
101007123,032604,210371,2016-06-05 00:00:00,2718.0000,PDC,Cleared,,
101007174,032605,210372,2016-06-05 00:00:00,4203.0000,PDC,Cleared,,
101007206,032606,210373,2016-06-05 00:00:00,3418.0000,PDC,Cleared,,
101007249,032607,210374,2016-06-05 00:00:00,1775.0000,PDC,Cleared,,
101007304,032608,210375,2016-06-05 00:00:00,3328.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101007354,032609,210376,2016-06-05 00:00:00,2240.0000,PDC,Cleared,,
101007413,032610,210377,2016-06-05 00:00:00,2124.0000,PDC,Cleared,,
101007453,032611,210378,2016-06-05 00:00:00,2953.0000,PDC,Cleared,,
101007505,032612,210379,2016-06-05 00:00:00,2546.0000,PDC,Cleared,,
101007740,033186,210380,2016-06-05 00:00:00,2572.0000,PDC,Cleared,,
101008771,033290,210381,2016-06-05 00:00:00,2400.0000,PDC,Bounced,PRESENT WITH DOCUMENTS-REPRESENTED,
101009029,033143,210382,2016-06-05 00:00:00,3157.0000,PDC,Cleared,,
101009315,033262,210383,2016-06-05 00:00:00,2363.0000,PDC,Cleared,,
101010199,032991,210384,2016-06-05 00:00:00,1811.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101012511,032907,210385,2016-06-05 00:00:00,5586.0000,PDC,Cleared,,
101012921,033046,210386,2016-06-05 00:00:00,2240.0000,PDC,Cleared,,
101013347,032923,210387,2016-06-05 00:00:00,3434.0000,PDC,Cleared,,
100920602,032237,210388,2016-06-05 00:00:00,2070.0000,NACH,Cleared,,
100991127,032267,210389,2016-06-05 00:00:00,4959.0000,NACH,Cleared,,
100994181,032327,210390,2016-06-05 00:00:00,3227.0000,NACH,Bounced,FUNDS INSUFFICIENT,
100993207,032305,210391,2016-06-05 00:00:00,2367.0000,NACH,Cleared,,
100994104,032325,210392,2016-06-05 00:00:00,3895.0000,NACH,Cleared,,
100994295,032329,210393,2016-06-05 00:00:00,3698.0000,NACH,Cleared,,
100994331,032330,210394,2016-06-05 00:00:00,2689.0000,NACH,Bounced,FUNDS INSUFFICIENT,
100993263,032306,210396,2016-06-05 00:00:00,2590.0000,NACH,Cleared,,
100994366,032331,210397,2016-06-05 00:00:00,3629.0000,NACH,Cleared,,
100994486,032333,210398,2016-06-05 00:00:00,2080.0000,NACH,Cleared,,
100994142,032326,210399,2016-06-05 00:00:00,3409.0000,NACH,Cleared,,
100997030,032379,210400,2016-06-05 00:00:00,2134.0000,NACH,Cleared,,
100996218,032364,210401,2016-06-05 00:00:00,2017.0000,NACH,Cleared,,
100994881,032339,210402,2016-06-05 00:00:00,3467.0000,NACH,Cleared,,
100994783,032338,210403,2016-06-05 00:00:00,2375.0000,NACH,Cleared,,
100994545,032334,210404,2016-06-05 00:00:00,1935.0000,NACH,Cleared,,
100991043,032266,210405,2016-06-05 00:00:00,2080.0000,NACH,Cleared,,
100990506,032256,210406,2016-06-05 00:00:00,2689.0000,NACH,Cleared,,
100995973,032360,210407,2016-06-05 00:00:00,4651.0000,NACH,Cleared,,
100997182,032382,210408,2016-06-05 00:00:00,2808.0000,NACH,Cleared,,
100997264,032384,210409,2016-06-05 00:00:00,2051.0000,NACH,Cleared,,
100997388,032387,210410,2016-06-05 00:00:00,2286.0000,NACH,Cleared,,
100994604,032335,210411,2016-06-05 00:00:00,2027.0000,NACH,Cleared,,
100990307,032255,210412,2016-06-05 00:00:00,2689.0000,NACH,Cleared,,
100990265,032254,210413,2016-06-05 00:00:00,2027.0000,NACH,Cleared,,
100990786,032261,210414,2016-06-05 00:00:00,4560.0000,NACH,Cleared,,
100955054,032247,210415,2016-06-05 00:00:00,2689.0000,NACH,Cleared,,
100990147,032251,210416,2016-06-05 00:00:00,2345.0000,NACH,Cleared,,
100920652,032238,210417,2016-06-05 00:00:00,2824.0000,NACH,Cleared,,
100990230,032253,210418,2016-06-05 00:00:00,3420.0000,NACH,Cleared,,
100990111,032250,210419,2016-06-05 00:00:00,3213.0000,NACH,Bounced,FUNDS INSUFFICIENT,
100919740,032221,210420,2016-06-05 00:00:00,1578.0000,NACH,Cleared,,
100920495,032235,210421,2016-06-05 00:00:00,2689.0000,NACH,Cleared,,
100920753,032240,210530,2016-06-07 00:00:00,3025.0000,PDC,Cleared,,
100990939,032264,210531,2016-06-07 00:00:00,2367.0000,PDC,Cleared,,
100991157,032268,210532,2016-06-07 00:00:00,3127.0000,PDC,Cleared,,
100991252,032270,210533,2016-06-07 00:00:00,3060.0000,PDC,Cleared,,
100991612,032276,210534,2016-06-07 00:00:00,2400.0000,PDC,Cleared,,
100991720,032278,210535,2016-06-07 00:00:00,2347.0000,PDC,Cleared,,
100991765,032279,210536,2016-06-07 00:00:00,4275.0000,PDC,Bounced,FUNDS INSUFFICIENT,
100991828,032280,210537,2016-06-07 00:00:00,1867.0000,PDC,Cleared,,
100992428,032290,210538,2016-06-07 00:00:00,2400.0000,PDC,Cleared,,
100997221,032383,210539,2016-06-07 00:00:00,2420.0000,PDC,Cleared,,
100997353,032386,210540,2016-06-07 00:00:00,2353.0000,PDC,Cleared,,
100997507,032389,210541,2016-06-07 00:00:00,2488.0000,PDC,Cleared,,
100997620,032392,210542,2016-06-07 00:00:00,2454.0000,PDC,Bounced,FUNDS INSUFFICIENT,
100997762,032395,210543,2016-06-07 00:00:00,4275.0000,PDC,Cleared,,
100997791,032396,210544,2016-06-07 00:00:00,1867.0000,PDC,Cleared,,
100997875,032398,210545,2016-06-07 00:00:00,3514.0000,PDC,Bounced,FUNDS INSUFFICIENT,
100997970,032400,210546,2016-06-07 00:00:00,2257.0000,PDC,Cleared,,
100998091,032403,210547,2016-06-07 00:00:00,2016.0000,PDC,Cleared,,
100998228,032406,210548,2016-06-07 00:00:00,2887.0000,PDC,Cleared,,
100998277,032407,210549,2016-06-07 00:00:00,2473.0000,PDC,Cleared,,
100998327,032408,210550,2016-06-07 00:00:00,2925.0000,PDC,Cleared,,
100998373,032409,210551,2016-06-07 00:00:00,1499.0000,PDC,Cleared,,
100998433,032410,210552,2016-06-07 00:00:00,3108.0000,PDC,Cleared,,
100998518,032412,210553,2016-06-07 00:00:00,1867.0000,PDC,Cleared,,
100998693,032416,210554,2016-06-07 00:00:00,3705.0000,PDC,Cleared,,
100998734,032417,210555,2016-06-07 00:00:00,1497.0000,PDC,Cleared,,
100998990,032422,210556,2016-06-07 00:00:00,1538.0000,PDC,Cleared,,
100999033,032423,210557,2016-06-07 00:00:00,2187.0000,PDC,Cleared,,
100999074,032424,210558,2016-06-07 00:00:00,2294.0000,PDC,Bounced,FUNDS INSUFFICIENT,
100999122,032425,210559,2016-06-07 00:00:00,2400.0000,PDC,Cleared,,
100999163,032426,210560,2016-06-07 00:00:00,2877.0000,PDC,Cleared,,
100999249,032428,210561,2016-06-07 00:00:00,2454.0000,PDC,Cleared,,
100999338,032430,210562,2016-06-07 00:00:00,3307.0000,PDC,Bounced,FUNDS INSUFFICIENT,
100999378,032431,210563,2016-06-07 00:00:00,2134.0000,PDC,Cleared,,
100999420,032432,210564,2016-06-07 00:00:00,2757.0000,PDC,Bounced,EXCEEDS ARRANGEMENT,
100999456,032433,210565,2016-06-07 00:00:00,3325.0000,PDC,Bounced,FUNDS INSUFFICIENT,
100999483,032434,210566,2016-06-07 00:00:00,2205.0000,PDC,Cleared,,
100999576,032436,210567,2016-06-07 00:00:00,2294.0000,PDC,Cleared,,
100999618,032437,210568,2016-06-07 00:00:00,1894.0000,PDC,Cleared,,
100999671,032438,210569,2016-06-07 00:00:00,2240.0000,PDC,Cleared,,
100999722,032439,210570,2016-06-07 00:00:00,2643.0000,PDC,Cleared,,
100999785,032440,210571,2016-06-07 00:00:00,3025.0000,PDC,Bounced,FUNDS INSUFFICIENT,
101000048,032446,210572,2016-06-07 00:00:00,2400.0000,PDC,Cleared,,
101000091,032447,210573,2016-06-07 00:00:00,4180.0000,PDC,Cleared,,
101000121,032448,210574,2016-06-07 00:00:00,2347.0000,PDC,Cleared,,
101000162,032449,210575,2016-06-07 00:00:00,2446.0000,PDC,Cleared,,
101000217,032450,210576,2016-06-07 00:00:00,3800.0000,PDC,Cleared,,
101000305,032452,210577,2016-06-07 00:00:00,2555.0000,PDC,Cleared,,
101000409,032454,210578,2016-06-07 00:00:00,2400.0000,PDC,Cleared,,
101001004,032465,210579,2016-06-07 00:00:00,3224.0000,PDC,Cleared,,
